,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.3815933645270848
1,1002.0080321285141,0.8461966142593391
2,1004.0160642570281,0.4045013274784872
3,1006.0240963855422,0.6815644086955027
4,1008.0321285140562,0.6435133985780118
5,1010.0401606425703,0.5376769891524515
6,1012.0481927710844,0.32627306946440027
7,1014.0562248995984,0.16478249315706844
8,1016.0642570281125,0.17376305060902805
9,1018.0722891566265,0.6417541243070014
10,1020.0803212851406,0.31549624334834225
11,1022.0883534136547,0.25937531240522743
12,1024.0963855421687,0.567667608048867
13,1026.1044176706828,0.47220818921725255
14,1028.1124497991968,0.7072531210947296
15,1030.120481927711,0.6191576120379707
16,1032.128514056225,0.8816871377351767
17,1034.136546184739,0.8727661579902954
18,1036.144578313253,0.8920908520594736
19,1038.1526104417671,0.48567464316837966
20,1040.1606425702812,0.6892819635418544
21,1042.1686746987953,0.6994280857895911
22,1044.1767068273093,0.6661341684491813
23,1046.1847389558234,0.39962348876563397
24,1048.1927710843374,0.6408196125386857
25,1050.2008032128515,0.7536983115733256
26,1052.2088353413656,0.4570764333642898
27,1054.2168674698796,1.2033131412122116
28,1056.2248995983937,1.016662242719334
29,1058.2329317269077,0.8045577236511404
30,1060.2409638554218,0.4436104726856131
31,1062.2489959839359,0.8638309691919788
32,1064.25702811245,0.8833209016576733
33,1066.265060240964,0.7464075277786675
34,1068.273092369478,0.9824553074187885
35,1070.2811244979919,1.1923513976014606
36,1072.289156626506,1.2532972329848782
37,1074.29718875502,1.0177221267728522
38,1076.305220883534,0.9166916024188988
39,1078.313253012048,1.0477774313162078
40,1080.3212851405622,1.095190133842094
41,1082.3293172690762,0.6400244239384318
42,1084.3373493975903,0.9730338095523899
43,1086.3453815261043,0.9188565919055081
44,1088.3534136546184,1.0414269503789948
45,1090.3614457831325,1.352873104991152
46,1092.3694779116465,1.4840965637518087
47,1094.3775100401606,1.3561568514733937
48,1096.3855421686746,1.1792485072797134
49,1098.3935742971887,1.11199086375163
50,1100.4016064257028,1.123643145897748
51,1102.4096385542168,1.4718736938331802
52,1104.4176706827309,1.1695879618682785
53,1106.425702811245,1.2126561972266452
54,1108.433734939759,1.3543568734148053
55,1110.441767068273,1.167502102134271
56,1112.4497991967871,1.7005642599587485
57,1114.4578313253012,1.1383751796506987
58,1116.4658634538152,1.4385648164373968
59,1118.4738955823293,1.417575920167365
60,1120.4819277108434,1.6917580233396963
61,1122.4899598393574,1.4769038126351388
62,1124.4979919678715,1.6416889829686512
63,1126.5060240963855,1.354432414997353
64,1128.5140562248996,1.6558358498041357
65,1130.5220883534137,1.2876562564851384
66,1132.5301204819277,1.2395365787219768
67,1134.5381526104418,1.4930153076101962
68,1136.5461847389558,1.4897571536260532
69,1138.55421686747,1.442922410464387
70,1140.562248995984,1.5953423187340288
71,1142.570281124498,2.099726785603741
72,1144.578313253012,1.6611312843883121
73,1146.5863453815261,1.4545504479127835
74,1148.5943775100402,1.6172897809631468
75,1150.6024096385543,1.6107717822118435
76,1152.6104417670683,1.6828768259292988
77,1154.6184738955824,2.241927124366009
78,1156.6265060240964,1.954598382872515
79,1158.6345381526105,1.7323710259572143
80,1160.6425702811246,1.9302900945517416
