,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.4607411488744009
1,1002.0080321285141,0.0673589174385627
2,1004.0160642570281,0.40538835058612
3,1006.0240963855422,0.08414554917038997
4,1008.0321285140562,0.5114780833977028
5,1010.0401606425703,0.3943089882941488
6,1012.0481927710844,0.4028957352666257
7,1014.0562248995984,0.23515281783809158
8,1016.0642570281125,0.6446140360548389
9,1018.0722891566265,0.18263987303060367
10,1020.0803212851406,0.2899071343667827
11,1022.0883534136547,-0.12532060223392044
12,1024.0963855421687,0.5857483917665807
13,1026.1044176706828,0.8209682048124863
14,1028.1124497991968,0.2480197379236489
15,1030.120481927711,0.20592945707067473
16,1032.128514056225,0.3382852845723918
17,1034.136546184739,0.3705501637204915
18,1036.144578313253,0.2600077584291261
19,1038.1526104417671,0.6026410737941031
20,1040.1606425702812,0.5770538329902575
21,1042.1686746987953,0.6033113455029873
22,1044.1767068273093,0.5805714188403842
23,1046.1847389558234,0.6331774184937337
24,1048.1927710843374,0.9799297422579829
25,1050.2008032128515,0.7916754012864385
26,1052.2088353413656,0.5276613404152086
27,1054.2168674698796,0.8034239085203965
28,1056.2248995983937,0.7337720810752938
29,1058.2329317269077,0.690235115317672
30,1060.2409638554218,0.3208079287544173
31,1062.2489959839359,0.8520222383654221
32,1064.25702811245,0.6934639238600561
33,1066.265060240964,0.7903429578601499
34,1068.273092369478,0.6527219988591466
35,1070.2811244979919,0.9364073981262591
36,1072.289156626506,1.1097216050179766
37,1074.29718875502,0.9124822282835393
38,1076.305220883534,0.8387777035973742
39,1078.313253012048,0.9419360386595699
40,1080.3212851405622,1.2413932721222958
41,1082.3293172690762,1.2365415210737747
42,1084.3373493975903,1.0388046193281186
43,1086.3453815261043,0.8922486681299211
44,1088.3534136546184,1.4122748741432976
45,1090.3614457831325,1.4599155943536883
46,1092.3694779116465,0.9071158505210853
47,1094.3775100401606,0.7660686726782755
48,1096.3855421686746,1.2729112246948815
49,1098.3935742971887,0.9112862129623694
50,1100.4016064257028,0.9383238325387309
51,1102.4096385542168,1.108402574393308
52,1104.4176706827309,1.2554460310680287
53,1106.425702811245,0.8098964197855318
54,1108.433734939759,1.3247799068702244
55,1110.441767068273,1.5089962402263646
56,1112.4497991967871,1.438599945688216
57,1114.4578313253012,1.389222048038264
58,1116.4658634538152,1.2694072317835652
59,1118.4738955823293,0.9935993192361867
60,1120.4819277108434,1.2581753120649628
61,1122.4899598393574,1.2620214842698367
62,1124.4979919678715,1.5108454239894051
63,1126.5060240963855,1.3127499611626936
64,1128.5140562248996,1.3802971370810113
65,1130.5220883534137,1.0075521746093057
66,1132.5301204819277,1.5012541296291386
67,1134.5381526104418,1.291015824278726
68,1136.5461847389558,1.3001093852950298
69,1138.55421686747,1.3711417869173137
70,1140.562248995984,1.0903008724424774
71,1142.570281124498,1.5155153532546901
72,1144.578313253012,1.3068282714320816
73,1146.5863453815261,1.94243849341847
74,1148.5943775100402,1.5438640613992585
75,1150.6024096385543,2.0598776862363364
76,1152.6104417670683,1.48108736818491
77,1154.6184738955824,1.5406208584294299
78,1156.6265060240964,1.952255948298271
79,1158.6345381526105,1.6619421479739573
80,1160.6425702811246,2.1528961689990718
81,1162.6506024096386,1.8586935920723109
82,1164.6586345381527,1.9697751048510108
83,1166.6666666666667,1.6947779800414284
84,1168.6746987951808,1.9933592114184695
85,1170.6827309236949,2.0724764993237947
86,1172.690763052209,2.053068821762966
87,1174.698795180723,2.4325836061546804
88,1176.706827309237,1.8063258102334998
89,1178.714859437751,1.9831728774845874
90,1180.7228915662652,1.7908625555209023
91,1182.7309236947792,2.3042886755606626
92,1184.738955823293,2.159703431404953
93,1186.7469879518071,2.061961536496102
94,1188.7550200803212,2.1391840332330063
95,1190.7630522088352,2.3248498818232313
96,1192.7710843373493,2.0589977490187703
97,1194.7791164658634,2.1948179418436755
98,1196.7871485943774,2.1078986523708467
99,1198.7951807228915,2.2449229505606993
100,1200.8032128514055,2.5416897442920137
101,1202.8112449799196,2.868743294551271
102,1204.8192771084337,2.7015220601015213
103,1206.8273092369477,2.439064171424108
104,1208.8353413654618,2.256464240016921
105,1210.8433734939758,2.2823947029526845
106,1212.85140562249,2.0476589231612095
107,1214.859437751004,1.9170113040777914
108,1216.867469879518,2.037905727164675
109,1218.875502008032,1.8458328793218186
110,1220.8835341365461,1.9777166552303285
111,1222.8915662650602,2.0670863698664186
112,1224.8995983935743,1.876949329577464
113,1226.9076305220883,2.1537996761178317
114,1228.9156626506024,1.6749611330499665
115,1230.9236947791164,1.778401087521709
116,1232.9317269076305,1.7953455711274702
117,1234.9397590361446,1.9660062266049323
118,1236.9477911646586,1.6634338611353208
119,1238.9558232931727,1.9383817219038137
120,1240.9638554216867,1.8808370771818814
121,1242.9718875502008,1.4527886888034012
122,1244.9799196787149,1.292218341931096
123,1246.987951807229,1.7820545889372514
124,1248.995983935743,1.6390095376421965
125,1251.004016064257,1.5711476023140822
126,1253.012048192771,0.9316915109015693
127,1255.0200803212851,1.871987060163143
128,1257.0281124497992,1.4199988293385526
129,1259.0361445783133,1.1060009599851899
130,1261.0441767068273,1.7568576467376449
131,1263.0522088353414,1.8222445816989297
132,1265.0602409638554,1.1561040574166785
133,1267.0682730923695,1.1726971944934148
134,1269.0763052208836,1.1395054033105378
135,1271.0843373493976,1.3727161333769116
136,1273.0923694779117,1.341405170153382
137,1275.1004016064257,1.2249714850672238
138,1277.1084337349398,1.2327223919987103
139,1279.1164658634539,1.106647136370102
140,1281.124497991968,1.2483674882574394
141,1283.132530120482,1.3125524633168446
142,1285.140562248996,1.391468044821473
143,1287.14859437751,1.1849823371650863
144,1289.1566265060242,0.8903253082292144
145,1291.1646586345382,1.0101980930570877
146,1293.1726907630523,0.925958892905693
147,1295.1807228915663,1.0921146334856628
148,1297.1887550200804,1.5698815316823675
149,1299.1967871485945,1.1303638448246387
150,1301.2048192771085,0.9047260227536134
151,1303.2128514056226,0.8599445505655003
152,1305.2208835341366,1.1931461255008586
153,1307.2289156626507,1.059182025470687
154,1309.2369477911648,1.2670841730528606
155,1311.2449799196788,1.0140706450375272
156,1313.2530120481929,1.0277712865454343
157,1315.261044176707,1.2067662475507115
158,1317.269076305221,0.927218813628401
159,1319.277108433735,1.1823065003391406
160,1321.2851405622491,1.1284822908714156
161,1323.2931726907632,1.3509183879646602
162,1325.3012048192772,1.2369355357247238
163,1327.3092369477913,1.0170750756398057
164,1329.3172690763054,1.347016381750944
165,1331.3253012048194,1.214637044458795
166,1333.3333333333335,1.295845505108301
167,1335.3413654618475,1.129752938455272
168,1337.3493975903616,1.3017888601466705
169,1339.3574297188754,1.3226787678471768
170,1341.3654618473895,1.5894250361049702
171,1343.3734939759036,1.3487109005051758
172,1345.3815261044176,1.3813024977369581
173,1347.3895582329317,1.382735941314446
174,1349.3975903614457,1.387653273441032
175,1351.4056224899598,1.2319133776174835
176,1353.4136546184739,1.4538171702490028
177,1355.421686746988,1.557508480722491
178,1357.429718875502,1.528360554628336
179,1359.437751004016,1.481637733403376
180,1361.44578313253,1.6129879308254402
181,1363.4538152610442,1.9188522676282274
182,1365.4618473895582,1.6352555949371532
183,1367.4698795180723,2.2474282679179893
184,1369.4779116465863,2.019695867331064
185,1371.4859437751004,1.77551303515714
186,1373.4939759036145,1.8619789662220854
187,1375.5020080321285,2.254294141315083
188,1377.5100401606426,2.206365801506724
189,1379.5180722891566,2.3875138745704074
190,1381.5261044176707,2.3824226289100547
191,1383.5341365461848,2.7569896435605528
192,1385.5421686746988,2.150469867652744
193,1387.5502008032129,2.492877063252953
194,1389.558232931727,2.335597149291929
195,1391.566265060241,2.5573583189832947
196,1393.574297188755,3.1224705921323284
197,1395.5823293172691,2.5411001126922126
