,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.6938578940362653
1,1002.0080321285141,0.4103046095682594
2,1004.0160642570281,0.35754367256669184
3,1006.0240963855422,0.4073599125779116
4,1008.0321285140562,0.6685686721772016
5,1010.0401606425703,0.09899001274895636
6,1012.0481927710844,0.4720439573446862
7,1014.0562248995984,0.21206855835897068
8,1016.0642570281125,0.33466738025377
9,1018.0722891566265,0.432525749974966
10,1020.0803212851406,0.30192151226060737
11,1022.0883534136547,0.6114238674384758
12,1024.0963855421687,0.004392822834603088
13,1026.1044176706828,0.4704793088756434
14,1028.1124497991968,0.408448902480637
15,1030.120481927711,0.4819061271481362
16,1032.128514056225,0.8597562443717109
17,1034.136546184739,0.4927914007460439
18,1036.144578313253,0.7878452402825625
19,1038.1526104417671,0.5349141206551447
20,1040.1606425702812,0.15903205106086124
21,1042.1686746987953,0.5197221854739855
22,1044.1767068273093,0.40867992037807443
23,1046.1847389558234,0.6972542309570197
24,1048.1927710843374,0.7439328699701907
25,1050.2008032128515,0.600270259457102
26,1052.2088353413656,0.7136614249657438
27,1054.2168674698796,0.4529360800319749
28,1056.2248995983937,0.6827213017526477
29,1058.2329317269077,0.6639371941883406
30,1060.2409638554218,0.4727789858425591
31,1062.2489959839359,0.6580439753860099
32,1064.25702811245,0.8213631785361415
33,1066.265060240964,0.7082188373463277
34,1068.273092369478,0.9863649795886069
35,1070.2811244979919,0.6279304217345713
36,1072.289156626506,0.588478374561795
37,1074.29718875502,0.6696757927334427
38,1076.305220883534,1.0176977695844753
39,1078.313253012048,0.995130937222073
40,1080.3212851405622,0.8539061797459515
41,1082.3293172690762,1.0122612727972884
42,1084.3373493975903,0.8342696181260386
43,1086.3453815261043,1.059766966879448
44,1088.3534136546184,1.0180016641073362
45,1090.3614457831325,0.47807200379294384
46,1092.3694779116465,1.0487385421983797
47,1094.3775100401606,0.9069099481186065
48,1096.3855421686746,1.393188076152469
49,1098.3935742971887,1.2453161928353282
50,1100.4016064257028,1.077951311780209
51,1102.4096385542168,1.0853529077138004
52,1104.4176706827309,1.1758030856047788
53,1106.425702811245,1.2706316436908043
54,1108.433734939759,1.2599351717151197
55,1110.441767068273,0.9769012037013995
56,1112.4497991967871,1.3746952044515075
57,1114.4578313253012,1.059070334646798
58,1116.4658634538152,1.0501085396318142
59,1118.4738955823293,1.3825078635225263
60,1120.4819277108434,1.332271413770939
61,1122.4899598393574,1.15505191166632
62,1124.4979919678715,1.3151372607122989
63,1126.5060240963855,1.7483058104949536
64,1128.5140562248996,1.308545660530035
65,1130.5220883534137,1.451888119698136
66,1132.5301204819277,1.3459121186665706
67,1134.5381526104418,1.451495841063319
