,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.10223202290072952
1,1002.0080321285141,0.43049003392586965
2,1004.0160642570281,0.4503797741713465
3,1006.0240963855422,0.3514937421951277
4,1008.0321285140562,0.08349175968511408
5,1010.0401606425703,0.3297979216356195
6,1012.0481927710844,0.19600639902967698
7,1014.0562248995984,0.40488745685489985
8,1016.0642570281125,0.21999000371838326
9,1018.0722891566265,0.7543015277135894
10,1020.0803212851406,0.3000176139973416
11,1022.0883534136547,0.472917764599097
12,1024.0963855421687,0.663008088710605
13,1026.1044176706828,0.4070923438691545
14,1028.1124497991968,0.8846353274998029
15,1030.120481927711,0.4522573751053566
16,1032.128514056225,0.7344713989632741
17,1034.136546184739,0.5350527428661886
18,1036.144578313253,0.3128927249522511
19,1038.1526104417671,0.292330781642848
20,1040.1606425702812,0.15327918562808834
21,1042.1686746987953,0.8372013798086582
22,1044.1767068273093,0.48502622848172106
23,1046.1847389558234,0.6787052914988356
24,1048.1927710843374,0.9042865765344497
25,1050.2008032128515,0.596098725015693
26,1052.2088353413656,0.9305040415308556
27,1054.2168674698796,0.6737754622157396
28,1056.2248995983937,0.6282437688119963
29,1058.2329317269077,0.6005710947526213
30,1060.2409638554218,0.9460211327261479
31,1062.2489959839359,0.6452932644244218
32,1064.25702811245,0.7448899272701324
33,1066.265060240964,0.625161399104191
34,1068.273092369478,0.5772499675639516
35,1070.2811244979919,0.3933623462704501
36,1072.289156626506,0.4767190394998865
37,1074.29718875502,0.911214702564531
38,1076.305220883534,1.0776615962045737
39,1078.313253012048,1.0800265666310624
40,1080.3212851405622,0.8467738317662235
41,1082.3293172690762,1.081028888250933
42,1084.3373493975903,0.8832444290410201
43,1086.3453815261043,0.5473181378801648
44,1088.3534136546184,0.700821958867864
45,1090.3614457831325,1.2891222761746284
46,1092.3694779116465,0.7900479149568412
47,1094.3775100401606,0.7494255300492011
48,1096.3855421686746,0.8509438477991133
49,1098.3935742971887,1.068419834272375
50,1100.4016064257028,0.9072246995149024
51,1102.4096385542168,1.0448948545258785
52,1104.4176706827309,1.0885378109751718
53,1106.425702811245,1.0169480067905314
54,1108.433734939759,1.1470676762510452
55,1110.441767068273,1.3667208030309859
56,1112.4497991967871,1.2253270374748728
57,1114.4578313253012,1.3490990415201534
58,1116.4658634538152,1.2027091411551605
59,1118.4738955823293,1.3555251938491875
60,1120.4819277108434,1.4353933541627188
61,1122.4899598393574,1.1699846786940968
62,1124.4979919678715,1.8797532174569427
63,1126.5060240963855,1.5107156407021172
64,1128.5140562248996,1.6354099151396724
65,1130.5220883534137,1.0534794072255742
66,1132.5301204819277,1.4409196105382818
67,1134.5381526104418,0.9975899854128512
68,1136.5461847389558,1.3891010243453683
69,1138.55421686747,1.6118242440420754
70,1140.562248995984,1.3314293483003812
71,1142.570281124498,1.5476026181169165
72,1144.578313253012,1.8102351382220763
73,1146.5863453815261,1.7961893114328142
74,1148.5943775100402,1.7468906225069232
75,1150.6024096385543,1.2134922894925877
76,1152.6104417670683,1.1490293217753353
77,1154.6184738955824,1.7465568544181425
78,1156.6265060240964,1.7578898198157404
79,1158.6345381526105,1.941015632569643
80,1160.6425702811246,1.5848162600348228
81,1162.6506024096386,1.9030574375474374
82,1164.6586345381527,1.5836836052332275
83,1166.6666666666667,2.04634747304278
84,1168.6746987951808,1.6918451336992122
85,1170.6827309236949,2.1628298445768284
86,1172.690763052209,2.0610368663332945
87,1174.698795180723,2.1981577310354248
88,1176.706827309237,2.189336131303867
89,1178.714859437751,2.279007566961124
90,1180.7228915662652,1.9482499299045504
91,1182.7309236947792,2.17364048348707
92,1184.738955823293,2.31792243927177
93,1186.7469879518071,2.2284916198650633
94,1188.7550200803212,2.017453438664802
95,1190.7630522088352,2.2613919451503546
96,1192.7710843373493,2.262353248001797
97,1194.7791164658634,2.176164854409543
98,1196.7871485943774,2.3461274917430397
99,1198.7951807228915,2.5991183670621165
100,1200.8032128514055,2.5376177405885283
101,1202.8112449799196,2.457734825125765
102,1204.8192771084337,2.56240578699001
103,1206.8273092369477,2.266831218479541
104,1208.8353413654618,2.1849718072812885
105,1210.8433734939758,2.4238461275757643
106,1212.85140562249,2.2659000875058712
107,1214.859437751004,2.335249720994873
108,1216.867469879518,2.128030177529641
109,1218.875502008032,1.6838017736605897
110,1220.8835341365461,1.949087697575265
111,1222.8915662650602,2.3214294032093736
112,1224.8995983935743,1.9217938654318856
113,1226.9076305220883,2.1693719747179756
114,1228.9156626506024,1.829158471748671
115,1230.9236947791164,1.7595892205686536
116,1232.9317269076305,1.7708067929249263
117,1234.9397590361446,2.2034413967611037
118,1236.9477911646586,1.7613169367307797
119,1238.9558232931727,1.5176912599140233
120,1240.9638554216867,1.4804626686215965
121,1242.9718875502008,1.5653589969249173
122,1244.9799196787149,1.6207568269909272
123,1246.987951807229,1.6571553490176834
124,1248.995983935743,1.465417236008236
125,1251.004016064257,1.5499302351472424
126,1253.012048192771,1.7651192169353758
127,1255.0200803212851,1.2552837439024105
128,1257.0281124497992,1.1959570786433171
129,1259.0361445783133,1.1369305568422017
130,1261.0441767068273,1.2777423385597588
131,1263.0522088353414,1.4935826312167855
132,1265.0602409638554,1.7292405618325293
133,1267.0682730923695,1.218587056197517
134,1269.0763052208836,1.149457468082176
135,1271.0843373493976,1.1192186430383797
136,1273.0923694779117,1.5491763376046594
137,1275.1004016064257,1.0889146204178723
138,1277.1084337349398,1.246948309543952
139,1279.1164658634539,1.6289121224881822
140,1281.124497991968,1.3452765088834444
141,1283.132530120482,0.9897672388107033
142,1285.140562248996,1.2508900737586317
143,1287.14859437751,1.5400834731341384
144,1289.1566265060242,1.2507341655443458
145,1291.1646586345382,1.219668038578059
146,1293.1726907630523,1.5246523733105035
147,1295.1807228915663,1.13380987353406
148,1297.1887550200804,1.0738625792283722
149,1299.1967871485945,0.8222265838674535
150,1301.2048192771085,0.928692123177208
151,1303.2128514056226,1.0778220407435295
152,1305.2208835341366,1.0548560692270887
153,1307.2289156626507,1.0945893402960059
154,1309.2369477911648,1.1633578468321841
155,1311.2449799196788,1.3100378769459098
156,1313.2530120481929,0.9545490335597271
157,1315.261044176707,0.7059843179346255
158,1317.269076305221,1.0557082143507706
159,1319.277108433735,1.3188714515171598
160,1321.2851405622491,1.2196977213611693
161,1323.2931726907632,1.3124444260789825
162,1325.3012048192772,1.2773763399073925
163,1327.3092369477913,1.0891142174904436
164,1329.3172690763054,1.0863876015873464
165,1331.3253012048194,1.3277741911406258
166,1333.3333333333335,1.5419754108527255
167,1335.3413654618475,1.283202944236913
168,1337.3493975903616,1.343455901478657
169,1339.3574297188754,1.342842659080225
170,1341.3654618473895,1.1120633073452444
171,1343.3734939759036,0.9728995101826812
172,1345.3815261044176,1.0776418647070414
173,1347.3895582329317,1.5444589802112256
174,1349.3975903614457,1.4608434720163912
175,1351.4056224899598,1.4952665422913625
176,1353.4136546184739,1.6163424180562245
177,1355.421686746988,1.4201581064787248
178,1357.429718875502,1.3095653471088238
179,1359.437751004016,1.721494218021487
180,1361.44578313253,1.8344514406918724
181,1363.4538152610442,1.447970031740105
182,1365.4618473895582,1.820516157957826
183,1367.4698795180723,1.8986900041546908
184,1369.4779116465863,1.9698198411558274
185,1371.4859437751004,1.855231234792289
186,1373.4939759036145,2.409722177368047
187,1375.5020080321285,1.8550836753008646
188,1377.5100401606426,2.2275950372140327
189,1379.5180722891566,2.344381306153425
190,1381.5261044176707,2.2133721751197193
191,1383.5341365461848,2.24917569092567
192,1385.5421686746988,2.898363154078801
193,1387.5502008032129,2.7602933091663173
194,1389.558232931727,2.763755338036428
195,1391.566265060241,2.388494461816251
196,1393.574297188755,2.613459465581994
197,1395.5823293172691,2.8391028937899696
198,1397.5903614457832,3.0376559924424975
199,1399.5983935742972,2.644145632925278
200,1401.6064257028113,3.0037113513933615
201,1403.6144578313254,3.0807758569904826
202,1405.6224899598394,3.0300275155861875
203,1407.6305220883535,2.6658210038545014
204,1409.6385542168675,2.7099540422820847
205,1411.6465863453816,2.7064299007277
206,1413.6546184738957,2.361806531724866
207,1415.6626506024097,1.84772172828453
208,1417.6706827309238,1.8282705092310993
209,1419.6787148594378,2.1281719839650695
210,1421.686746987952,2.3643134737950646
211,1423.694779116466,2.018040873099217
212,1425.70281124498,1.731425675381465
213,1427.710843373494,2.0203311025721113
214,1429.7188755020081,2.2417683723110207
215,1431.7269076305222,1.6789370696883708
216,1433.734939759036,1.57420535103156
217,1435.74297188755,1.6472883192032812
218,1437.7510040160641,1.8997602615307334
219,1439.7590361445782,1.3059854046739883
220,1441.7670682730923,1.339035861907619
221,1443.7751004016063,1.5620712319966992
222,1445.7831325301204,1.1969145010191518
223,1447.7911646586344,1.203243833897483
224,1449.7991967871485,0.9254260621527808
225,1451.8072289156626,0.9623363943360761
226,1453.8152610441766,1.2366349014888387
227,1455.8232931726907,0.8959496650765393
228,1457.8313253012047,0.9266287230330479
229,1459.8393574297188,1.1083667802016341
230,1461.8473895582329,0.5123774057593705
231,1463.855421686747,0.7153817367492914
232,1465.863453815261,1.0038161835771275
233,1467.871485943775,0.5497097044169721
234,1469.879518072289,0.850872472562705
235,1471.8875502008032,0.4301972613171526
236,1473.8955823293172,0.7886172328499498
237,1475.9036144578313,0.32496938035024375
238,1477.9116465863453,0.6278754233476698
239,1479.9196787148594,0.515418923313934
240,1481.9277108433735,0.46970210730021855
241,1483.9357429718875,0.3413308278612865
242,1485.9437751004016,0.6205670618833908
243,1487.9518072289156,0.6031479283638908
244,1489.9598393574297,0.7209544556811296
245,1491.9678714859438,0.9565800970169895
246,1493.9759036144578,0.591910134321017
247,1495.9839357429719,0.6472751670600069
248,1497.991967871486,0.17849220498098683
249,1500.0,-0.09780786799287688
