,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.545687587974249
1,1002.0080321285141,0.5423155507482971
2,1004.0160642570281,0.6171808481716915
3,1006.0240963855422,0.6823892357156371
4,1008.0321285140562,0.44407689676906575
5,1010.0401606425703,0.08071572907651015
6,1012.0481927710844,0.13804395116557525
7,1014.0562248995984,0.34503370403624756
8,1016.0642570281125,0.5127381536706881
9,1018.0722891566265,0.4307981797671492
10,1020.0803212851406,0.3520012380544052
11,1022.0883534136547,0.5797635680725515
12,1024.0963855421687,0.22753267672851044
13,1026.1044176706828,0.5833856206415855
14,1028.1124497991968,0.6892937548210749
15,1030.120481927711,0.6683528795521746
16,1032.128514056225,0.6542611137744516
17,1034.136546184739,0.41690709076172056
18,1036.144578313253,0.5218637667122576
19,1038.1526104417671,0.5977155614958609
20,1040.1606425702812,0.5404343438112136
21,1042.1686746987953,0.2518162347316753
22,1044.1767068273093,0.7546493213693506
23,1046.1847389558234,0.3803484364534151
24,1048.1927710843374,0.5821561563938016
25,1050.2008032128515,0.5863825958032349
26,1052.2088353413656,0.6701401201321252
27,1054.2168674698796,0.38835672494881257
28,1056.2248995983937,0.6741077223677887
29,1058.2329317269077,0.6134273435179858
30,1060.2409638554218,0.6492048313281342
31,1062.2489959839359,0.7238558218700587
32,1064.25702811245,0.36948774929873013
33,1066.265060240964,0.5984658409937834
34,1068.273092369478,0.7256733654430041
35,1070.2811244979919,0.7850047042134503
36,1072.289156626506,1.0785004311984923
37,1074.29718875502,0.8115567004978019
38,1076.305220883534,0.7195829594818238
39,1078.313253012048,1.115166881611356
40,1080.3212851405622,0.8786896236917119
41,1082.3293172690762,1.1049050738280357
42,1084.3373493975903,0.7956561777527257
43,1086.3453815261043,0.921655439791957
44,1088.3534136546184,0.85717533656316
45,1090.3614457831325,0.7704002257821336
46,1092.3694779116465,1.007195454973926
47,1094.3775100401606,1.3407567911454943
48,1096.3855421686746,1.143641802113809
49,1098.3935742971887,1.1188782937936264
50,1100.4016064257028,0.8734479951365868
51,1102.4096385542168,1.0641831204349677
52,1104.4176706827309,1.2315505695291653
53,1106.425702811245,1.1652717665319663
54,1108.433734939759,0.9402160059604868
55,1110.441767068273,1.3262798071827038
56,1112.4497991967871,1.5119796315762324
57,1114.4578313253012,1.3020928552046085
58,1116.4658634538152,1.0287822342094024
59,1118.4738955823293,1.378558441342581
60,1120.4819277108434,0.8747906448059077
61,1122.4899598393574,1.2629041577643925
62,1124.4979919678715,1.3283999566699236
63,1126.5060240963855,1.3879607441220418
64,1128.5140562248996,1.189842993485035
65,1130.5220883534137,1.2684860061324106
66,1132.5301204819277,1.2011750826983894
