,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.43887744330476525
1,1002.0080321285141,0.27839749678798753
2,1004.0160642570281,0.4300491991190183
3,1006.0240963855422,0.4956964405167114
4,1008.0321285140562,0.3080783987446403
5,1010.0401606425703,0.27297921411592674
6,1012.0481927710844,0.3165701510463088
7,1014.0562248995984,0.5655842193594863
8,1016.0642570281125,0.3852802273595665
9,1018.0722891566265,0.11430597653798034
10,1020.0803212851406,0.4986822485964562
11,1022.0883534136547,0.5356254803624793
12,1024.0963855421687,0.21191580857360187
13,1026.1044176706828,0.5109930988719318
14,1028.1124497991968,0.3726929170226412
15,1030.120481927711,0.43478668315926067
16,1032.128514056225,0.44736323193985095
17,1034.136546184739,0.5447962338120032
18,1036.144578313253,0.4605337301636748
19,1038.1526104417671,0.3106012449674637
20,1040.1606425702812,0.13621797760629212
21,1042.1686746987953,0.8040762843181024
22,1044.1767068273093,0.09541122777348603
23,1046.1847389558234,0.6194317980776041
24,1048.1927710843374,0.5731428390154816
25,1050.2008032128515,0.4786640769866916
26,1052.2088353413656,0.7899904231759546
27,1054.2168674698796,0.5612816354491278
28,1056.2248995983937,0.6012749781601523
29,1058.2329317269077,0.49113320988325715
30,1060.2409638554218,0.7866348826964841
31,1062.2489959839359,0.8126417623785345
32,1064.25702811245,0.9442717979061159
33,1066.265060240964,0.7627352708729479
34,1068.273092369478,0.49346816848905856
35,1070.2811244979919,1.2127507403473312
36,1072.289156626506,0.927705501201056
37,1074.29718875502,0.8845078103321532
38,1076.305220883534,0.8661849038230954
39,1078.313253012048,1.1718786215920014
40,1080.3212851405622,0.7634846267605667
41,1082.3293172690762,1.0643386148021794
42,1084.3373493975903,0.9330709096222696
43,1086.3453815261043,1.046013190252863
44,1088.3534136546184,0.9457625682621985
45,1090.3614457831325,0.9309711905737073
46,1092.3694779116465,1.087847175464181
47,1094.3775100401606,1.3277768041630647
48,1096.3855421686746,0.85678085563695
49,1098.3935742971887,1.1105048451187898
50,1100.4016064257028,1.1404363546614775
51,1102.4096385542168,1.1143942151176445
52,1104.4176706827309,1.2038019700888982
53,1106.425702811245,1.026673812342442
54,1108.433734939759,1.1248784785284232
55,1110.441767068273,0.9724581160543241
56,1112.4497991967871,1.2394560067554512
57,1114.4578313253012,1.1066092114559711
58,1116.4658634538152,0.9713150998656488
59,1118.4738955823293,1.3275741281348874
60,1120.4819277108434,0.8566120812666528
61,1122.4899598393574,1.3575795874586494
62,1124.4979919678715,1.2347985886987003
63,1126.5060240963855,1.1302003248003492
64,1128.5140562248996,1.519862905663287
65,1130.5220883534137,1.3046827261941318
66,1132.5301204819277,1.428078535032232
67,1134.5381526104418,1.258526618247564
68,1136.5461847389558,1.1509683133605055
69,1138.55421686747,1.2679560707751325
70,1140.562248995984,1.5467631866055023
71,1142.570281124498,1.1763768040385254
