,Raman shift [cm^-1],Intensity [a.u.]
0,1000.0,0.05291380755211303
1,1002.0080321285141,-0.04014770589412636
2,1004.0160642570281,0.042094846194077884
3,1006.0240963855422,0.045656945454308956
4,1008.0321285140562,-0.1884376392478474
5,1010.0401606425703,0.28421991892469717
6,1012.0481927710844,0.29192736432372857
7,1014.0562248995984,0.24101298598423893
8,1016.0642570281125,0.23071691579554865
9,1018.0722891566265,0.3091171880914184
10,1020.0803212851406,0.250042419548032
11,1022.0883534136547,0.07833072991648005
12,1024.0963855421687,-0.07086505263773635
13,1026.1044176706828,0.20344541299365007
14,1028.1124497991968,0.40339126256365365
15,1030.120481927711,0.0878640661984238
16,1032.128514056225,0.33196701442096616
17,1034.136546184739,0.6776244181751848
18,1036.144578313253,0.5274605212305058
19,1038.1526104417671,0.29686212021520364
20,1040.1606425702812,0.4621346343990679
21,1042.1686746987953,-0.1151980126613057
22,1044.1767068273093,0.3506780474581692
23,1046.1847389558234,0.6156641378407655
24,1048.1927710843374,0.27590367388683346
25,1050.2008032128515,-0.027816861563298323
26,1052.2088353413656,0.03418450809202084
27,1054.2168674698796,0.571847897813663
28,1056.2248995983937,0.2569644201903538
29,1058.2329317269077,0.5117763094521842
30,1060.2409638554218,0.2898347276708165
31,1062.2489959839359,0.19934367819443433
32,1064.25702811245,0.31117053435394365
33,1066.265060240964,0.7362957769795657
34,1068.273092369478,0.1845824329175349
35,1070.2811244979919,0.08029420787664615
36,1072.289156626506,0.2565116855446929
37,1074.29718875502,0.35967829069543183
38,1076.305220883534,-0.036468060778876155
39,1078.313253012048,0.2035508923636397
40,1080.3212851405622,0.5428683335023283
41,1082.3293172690762,0.22514707556060226
42,1084.3373493975903,0.3762568010381194
43,1086.3453815261043,0.572591231239303
44,1088.3534136546184,0.494589732422027
45,1090.3614457831325,0.06981853402499705
46,1092.3694779116465,0.4895894296071486
47,1094.3775100401606,0.6199896430891324
48,1096.3855421686746,0.41037810313512646
49,1098.3935742971887,0.625650826923008
50,1100.4016064257028,0.5097969866446566
51,1102.4096385542168,0.24019491150757344
52,1104.4176706827309,0.45304160669500426
53,1106.425702811245,0.6652616507661179
54,1108.433734939759,0.385785532079533
55,1110.441767068273,0.8697182569375379
56,1112.4497991967871,1.0396867990574
57,1114.4578313253012,0.6169075774253407
58,1116.4658634538152,0.6219578257309754
59,1118.4738955823293,0.8064734683159455
60,1120.4819277108434,1.0707778200726796
61,1122.4899598393574,1.1489473392034117
62,1124.4979919678715,0.8858469074352218
63,1126.5060240963855,0.9761629565794173
64,1128.5140562248996,1.0760054060052755
65,1130.5220883534137,0.7563170191809209
66,1132.5301204819277,0.9526563677080109
67,1134.5381526104418,1.2120888554247689
68,1136.5461847389558,1.3123524355186869
69,1138.55421686747,1.2482225237920568
70,1140.562248995984,0.9021078078054257
71,1142.570281124498,0.9815162579170813
72,1144.578313253012,1.124325248962606
73,1146.5863453815261,1.1921351776342863
74,1148.5943775100402,1.2493045958955744
75,1150.6024096385543,1.4753170289595494
76,1152.6104417670683,1.3954260670768217
77,1154.6184738955824,1.342828629590442
78,1156.6265060240964,1.2216664563995756
79,1158.6345381526105,1.776528131888799
80,1160.6425702811246,1.4310732273427142
81,1162.6506024096386,1.824817459587926
82,1164.6586345381527,1.471997440771564
83,1166.6666666666667,1.4317946529979912
84,1168.6746987951808,1.4590445813639674
85,1170.6827309236949,1.8865664885827325
86,1172.690763052209,1.980332467731695
87,1174.698795180723,1.416785789759916
88,1176.706827309237,1.9192579808230115
89,1178.714859437751,1.8072175007212972
90,1180.7228915662652,1.9619210301064736
91,1182.7309236947792,1.9947116722318092
92,1184.738955823293,2.1612818823194693
93,1186.7469879518071,1.6214414227213545
94,1188.7550200803212,1.9690720930045325
95,1190.7630522088352,2.055419693155504
96,1192.7710843373493,1.997085087739136
97,1194.7791164658634,2.049997139765675
98,1196.7871485943774,1.8204924398847835
99,1198.7951807228915,2.648566276583872
100,1200.8032128514055,2.266203469014606
101,1202.8112449799196,2.183208464556241
102,1204.8192771084337,2.2506970265796764
103,1206.8273092369477,2.5206086021065603
104,1208.8353413654618,1.98453325488791
105,1210.8433734939758,2.73494160677356
106,1212.85140562249,2.0520357552246296
107,1214.859437751004,2.3752334442180714
108,1216.867469879518,2.1650504884417883
109,1218.875502008032,1.913557674447708
110,1220.8835341365461,2.164189713660522
111,1222.8915662650602,2.091985594010588
112,1224.8995983935743,2.069543673802186
113,1226.9076305220883,2.195385795998054
114,1228.9156626506024,2.056717453260351
115,1230.9236947791164,2.093050751522926
116,1232.9317269076305,1.822532270290892
117,1234.9397590361446,1.6362293712615508
118,1236.9477911646586,1.4919236921337107
119,1238.9558232931727,1.5598951528871272
120,1240.9638554216867,1.7511846175724342
121,1242.9718875502008,1.7528492140512522
122,1244.9799196787149,1.4513893590475873
123,1246.987951807229,1.4790022525458295
124,1248.995983935743,1.3353582178041292
125,1251.004016064257,1.2809209683054796
126,1253.012048192771,1.2640391560841144
127,1255.0200803212851,1.107918786622092
128,1257.0281124497992,1.454988859696012
129,1259.0361445783133,1.1981719380333788
130,1261.0441767068273,1.471438546532867
131,1263.0522088353414,1.3381922685586702
132,1265.0602409638554,1.4928815373490858
133,1267.0682730923695,1.1682041960775995
134,1269.0763052208836,0.8564521407498344
135,1271.0843373493976,1.245117043071874
136,1273.0923694779117,0.9347877388121539
137,1275.1004016064257,1.4634457181725518
138,1277.1084337349398,0.8425234527070072
139,1279.1164658634539,1.1967329169138246
140,1281.124497991968,1.1081706269486036
141,1283.132530120482,1.0622053213971114
142,1285.140562248996,1.279851822735269
143,1287.14859437751,1.2158309010204804
144,1289.1566265060242,1.0463567564357035
145,1291.1646586345382,0.9016657550418614
146,1293.1726907630523,0.8899402279911193
147,1295.1807228915663,0.9096421721730749
148,1297.1887550200804,0.8051354257571636
149,1299.1967871485945,1.0432989970198405
150,1301.2048192771085,1.2487709448153892
151,1303.2128514056226,0.9800715636218448
152,1305.2208835341366,1.1240799547345715
153,1307.2289156626507,1.1719809090712294
154,1309.2369477911648,1.07622267968722
155,1311.2449799196788,0.9233446221303399
156,1313.2530120481929,0.9171234202406402
157,1315.261044176707,0.8300737268398177
158,1317.269076305221,0.7541563937386235
159,1319.277108433735,1.2702985590181823
160,1321.2851405622491,1.2355882415716686
161,1323.2931726907632,1.1249798739266745
162,1325.3012048192772,1.3786881155193982
163,1327.3092369477913,0.854240453657547
164,1329.3172690763054,1.1708154757984368
165,1331.3253012048194,1.2031434993714603
166,1333.3333333333335,0.887223130373331
167,1335.3413654618475,1.2902868102860743
168,1337.3493975903616,0.7947427446100405
